station,year,doy,block_id,day_in_block,selection_seed,prior_station_day_overlap,att_and_primary_mh_available,selected_primary_channel,selected_bytes,att_sample_rate_hz,waveform_sample_rate_hz,att_trace_start,att_trace_end,waveform_trace_start,waveform_trace_end,att_gap_fraction,att_longest_gap_seconds,waveform_gap_fraction,waveform_longest_gap_seconds,day_integrity_status,candidate_scan_window_count,passing_scan_window_count,scannable_union_seconds
S15,1976,192,S15_B2,2,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-10T00:00:00.242000Z,1976-07-11T00:00:02.657094Z,1976-07-10T00:00:00.355000Z,1976-07-11T00:00:03.222925Z,0.00299779881904895,187.16981132075472,0.003013521540127878,187.47169811320754,usable_integrity,1431,1422,86400
S15,1976,193,S15_B2,3,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1419289,1.65625,6.625,1976-07-11T01:49:59.291356Z,1976-07-12T00:00:03.064941Z,1976-07-11T01:49:59.404356Z,1976-07-12T00:00:03.630771Z,0.012067243675099867,794.566037735849,0.011985912722430698,794.566037735849,usable_integrity,1431,1295,79260
S15,1976,194,S15_B2,4,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-12T00:00:00.560000Z,1976-07-13T00:00:02.975094Z,1976-07-12T00:00:00.673000Z,1976-07-13T00:00:03.540925Z,0.0005380664547010936,43.471698113207545,0.0005450543307361727,43.471698113207545,usable_integrity,1431,1431,86400
S15,1976,195,S15_B2,5,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-13T00:00:00.537000Z,1976-07-14T00:00:02.952094Z,1976-07-13T00:00:00.650000Z,1976-07-14T00:00:03.517925Z,0.0019566052898221586,134.64150943396226,0.0019007022815415255,134.64150943396226,usable_integrity,1431,1422,86400
S15,1976,196,S15_B2,6,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-14T00:00:00.502000Z,1976-07-15T00:00:02.917094Z,1976-07-14T00:00:00.615000Z,1976-07-15T00:00:03.482925Z,9.783026449110793e-05,3.018867924528302,0.00011355298557003598,3.018867924528302,usable_integrity,1431,1431,86400
S15,1976,197,S15_B2,7,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-15T00:00:00.337000Z,1976-07-16T00:00:03.355868Z,1976-07-15T00:00:00.450000Z,1976-07-16T00:00:03.921698Z,0.001229857588081562,6.037735849056604,0.0012717845513116153,6.037735849056604,usable_integrity,1431,1431,86400
S15,1976,198,S15_B2,8,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-16T00:00:00.532000Z,1976-07-17T00:00:03.550868Z,1976-07-16T00:00:00.645000Z,1976-07-17T00:00:04.116698Z,0.0017050298380221654,70.64150943396227,0.0017172585356309308,70.64150943396227,usable_integrity,1431,1425,86400
S15,1976,199,S15_B2,9,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-17T00:00:00.310000Z,1976-07-18T00:00:03.932642Z,1976-07-17T00:00:00.423000Z,1976-07-18T00:00:04.498472Z,7.686556213183143e-05,4.830188679245283,3.8432781065915715e-05,1.2075471698113207,usable_integrity,1431,1431,86400
S15,1976,200,S15_B2,10,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-18T00:00:00.306000Z,1976-07-19T00:00:03.928642Z,1976-07-18T00:00:00.419000Z,1976-07-19T00:00:04.494472Z,0.0003424011404054309,17.50943396226415,0.0003546297525627677,17.660377358490567,usable_integrity,1431,1431,86400
S15,1976,201,S15_B2,11,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-19T00:00:00.296000Z,1976-07-20T00:00:03.314868Z,1976-07-19T00:00:00.409000Z,1976-07-20T00:00:03.880698Z,0.027594929632580045,2305.811320754717,0.027612399200592566,2305.811320754717,usable_integrity,1431,1386,84240
S15,1976,202,S15_B2,12,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-20T00:00:00.468000Z,1976-07-21T00:00:02.279321Z,1976-07-20T00:00:00.581000Z,1976-07-21T00:00:02.845151Z,0.011620919051878354,966.6415094339623,0.01129947450805009,966.6415094339623,usable_integrity,1431,1409,85620
S15,1976,203,S15_B2,13,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-21T00:00:00.589000Z,1976-07-22T00:00:01.796547Z,1976-07-21T00:00:00.702000Z,1976-07-22T00:00:02.362377Z,0.03073310832058028,2651.7735849056603,0.030747084267974817,2651.7735849056603,usable_integrity,1431,1380,83880
S15,1976,204,S15_B2,14,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-07-22T00:00:00.309000Z,1976-07-23T00:00:01.516547Z,1976-07-22T00:00:00.422000Z,1976-07-23T00:00:02.082377Z,0.03182323221735393,2746.566037735849,0.03182847319762688,2746.566037735849,usable_integrity,1431,1379,83820
S16,1975,206,S16_B1,1,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-07-25T00:00:00.006000Z,1975-07-26T00:00:03.628642Z,1975-07-25T00:00:00.119000Z,1975-07-26T00:00:04.194472Z,0.002159223518066901,115.9245283018868,0.0021609704626608063,115.9245283018868,usable_integrity,1431,1426,86400
S16,1975,207,S16_B1,2,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-07-26T00:00:00.281000Z,1975-07-27T00:00:03.903642Z,1975-07-26T00:00:00.394000Z,1975-07-27T00:00:04.469472Z,0.0,0.0,1.7469445939052597e-06,0.1509433962264151,usable_integrity,1431,1431,86400
S16,1975,208,S16_B1,3,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-07-27T00:00:00.412000Z,1975-07-28T00:00:04.034642Z,1975-07-27T00:00:00.525000Z,1975-07-28T00:00:04.600472Z,0.004653860398163612,306.7169811320755,0.004657354287351422,306.7169811320755,usable_integrity,1431,1420,86280
S16,1975,209,S16_B1,4,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-07-28T00:00:01.136033Z,1975-07-29T00:00:03.551127Z,1975-07-28T00:00:01.249033Z,1975-07-29T00:00:04.116958Z,2.0963628105237413e-05,1.8113207547169812,4.018028720170504e-05,1.8113207547169812,usable_integrity,1431,1431,86400
S16,1975,210,S16_B1,5,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-07-29T00:00:00.308000Z,1975-07-30T00:00:02.723094Z,1975-07-29T00:00:00.421000Z,1975-07-30T00:00:03.288925Z,0.0014395024632263024,68.22641509433963,0.00145871912232277,68.22641509433963,usable_integrity,1431,1431,86400
S16,1975,211,S16_B1,6,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-07-30T00:00:00.282000Z,1975-07-31T00:00:02.093321Z,1975-07-30T00:00:00.395000Z,1975-07-31T00:00:02.659151Z,0.007658765652951699,74.26415094339623,0.007669247540250447,74.26415094339623,usable_integrity,1431,1419,86400
S16,1975,212,S16_B1,7,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-07-31T00:00:00.058000Z,1975-08-01T00:00:02.473094Z,1975-07-31T00:00:00.171000Z,1975-08-01T00:00:03.038925Z,3.4939380175395687e-05,2.4150943396226414,4.542119422801439e-05,2.4150943396226414,usable_integrity,1431,1431,86400
S16,1975,213,S16_B1,8,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-08-01T00:00:00.554000Z,1975-08-02T00:00:02.365321Z,1975-08-01T00:00:00.667000Z,1975-08-02T00:00:02.931151Z,0.0007337321109123435,57.35849056603774,0.0007337321109123435,57.35849056603774,usable_integrity,1431,1431,86400
S16,1975,214,S16_B1,9,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-08-02T00:00:00.466000Z,1975-08-03T00:00:02.277321Z,1975-08-02T00:00:00.579000Z,1975-08-03T00:00:02.843151Z,4.192754919499105e-05,3.018867924528302,5.240943649373882e-05,3.169811320754717,usable_integrity,1431,1431,86400
S16,1975,215,S16_B1,10,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-08-03T00:00:00.389000Z,1975-08-04T00:00:02.200321Z,1975-08-03T00:00:00.502000Z,1975-08-04T00:00:02.766151Z,2.0963774597495526e-05,1.2075471698113207,2.2710755813953488e-05,1.2075471698113207,usable_integrity,1431,1431,86400
S16,1975,216,S16_B1,11,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-08-04T00:00:00.317000Z,1975-08-05T00:00:02.732094Z,1975-08-04T00:00:00.430000Z,1975-08-05T00:00:03.297925Z,0.00016072114880682017,4.830188679245283,0.00016421508682435974,4.830188679245283,usable_integrity,1431,1431,86400
S16,1975,217,S16_B1,12,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-08-05T00:00:00.252000Z,1975-08-06T00:00:02.063321Z,1975-08-05T00:00:00.365000Z,1975-08-06T00:00:02.629151Z,0.006666480322003578,380.37735849056605,0.006666480322003578,380.37735849056605,usable_integrity,1431,1410,86220
S16,1975,218,S16_B1,13,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-08-06T00:00:00.192000Z,1975-08-07T00:00:02.003321Z,1975-08-06T00:00:00.305000Z,1975-08-07T00:00:02.569151Z,0.00010481887298747763,3.6226415094339623,0.00010831283542039356,3.6226415094339623,usable_integrity,1431,1431,86400
S16,1975,219,S16_B1,14,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1975-08-07T00:00:00.141000Z,1975-08-08T00:00:01.952321Z,1975-08-07T00:00:00.254000Z,1975-08-08T00:00:02.518151Z,0.0004472271914132379,25.962264150943398,0.0004489741726296959,25.962264150943398,usable_integrity,1431,1431,86400
S16,1976,108,S16_B2,1,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-17T00:00:00.309000Z,1976-04-18T00:00:04.535415Z,1976-04-17T00:00:00.422000Z,1976-04-18T00:00:05.101245Z,0.0017539201162758197,53.735849056603776,0.001619406322497694,53.735849056603776,usable_integrity,1431,1431,86400
S16,1976,109,S16_B2,2,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-18T00:00:00.481000Z,1976-04-19T00:00:04.103642Z,1976-04-18T00:00:00.594000Z,1976-04-19T00:00:04.669472Z,0.0075258373105438585,623.0943396226415,0.00753282508891948,623.0943396226415,usable_integrity,1431,1414,85920
S16,1976,110,S16_B2,3,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-19T00:00:00.021000Z,1976-04-20T00:00:04.247415Z,1976-04-19T00:00:00.134000Z,1976-04-20T00:00:04.813245Z,0.007323140565167566,458.8679245283019,0.007260250999245326,458.8679245283019,usable_integrity,1431,1417,85560
S16,1976,111,S16_B2,4,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-20T00:00:00.411000Z,1976-04-21T00:00:03.429868Z,1976-04-20T00:00:00.524000Z,1976-04-21T00:00:03.995698Z,0.013793970902687518,1182.7924528301887,0.013759031766662475,1182.7924528301887,usable_integrity,1431,1405,85380
S16,1976,112,S16_B2,5,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-21T00:00:00.419000Z,1976-04-22T00:00:02.834094Z,1976-04-21T00:00:00.532000Z,1976-04-22T00:00:03.399925Z,0.00040529681003459,6.037735849056604,0.0004175255930959785,6.037735849056604,usable_integrity,1431,1431,86400
S16,1976,113,S16_B2,6,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-22T00:00:00.373000Z,1976-04-23T00:00:02.788094Z,1976-04-22T00:00:00.486000Z,1976-04-23T00:00:03.353925Z,0.1489186261835715,9013.132075471698,0.14892037315258028,9013.132075471698,questionable_integrity,1431,1197,73980
S16,1976,114,S16_B2,7,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-23T00:00:00.464000Z,1976-04-24T00:00:02.879094Z,1976-04-23T00:00:00.577000Z,1976-04-24T00:00:03.444925Z,0.06321232661332588,2639.698113207547,0.06322455539638727,2639.698113207547,usable_integrity,1431,1325,81660
S16,1976,115,S16_B2,8,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-24T00:00:00.581000Z,1976-04-25T00:00:02.392321Z,1976-04-24T00:00:00.694000Z,1976-04-25T00:00:02.958151Z,0.02219364937388193,1880.754716981132,0.02219364937388193,1880.754716981132,usable_integrity,1431,1393,84660
S16,1976,116,S16_B2,9,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-25T00:00:00.119000Z,1976-04-26T00:00:02.534094Z,1976-04-25T00:00:00.232000Z,1976-04-26T00:00:03.099925Z,9.783026449110793e-05,8.452830188679245,9.783026449110793e-05,8.452830188679245,usable_integrity,1431,1431,86400
S16,1976,117,S16_B2,10,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-26T00:00:00.252000Z,1976-04-27T00:00:02.667094Z,1976-04-26T00:00:00.365000Z,1976-04-27T00:00:03.232925Z,0.044953006533664096,3670.943396226415,0.04492854896754132,3670.943396226415,usable_integrity,1431,1363,82860
S16,1976,118,S16_B2,11,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-27T00:00:00.387000Z,1976-04-28T00:00:02.802094Z,1976-04-27T00:00:00.500000Z,1976-04-28T00:00:03.367925Z,0.000356381677789036,19.92452830188679,0.0003598756158065756,19.92452830188679,usable_integrity,1431,1431,86400
S16,1976,119,S16_B2,12,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-28T00:00:00.533000Z,1976-04-29T00:00:02.344321Z,1976-04-28T00:00:00.646000Z,1976-04-29T00:00:02.910151Z,0.05612701252236136,4806.037735849057,0.05601171176207513,4806.037735849057,usable_integrity,1431,1344,81720
S16,1976,120,S16_B2,13,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1976-04-29T00:00:00.080000Z,1976-04-30T00:00:02.495094Z,1976-04-29T00:00:00.193000Z,1976-04-30T00:00:03.060925Z,0.09005974634009993,7683.622641509434,0.08979071311274937,7683.622641509434,usable_integrity,1431,1297,78900
S16,1976,121,S16_B2,14,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1533977,1.65625,6.625,1976-04-30T00:00:00.234000Z,1976-05-01T00:00:02.649094Z,1976-04-30T00:00:00.347000Z,1976-05-01T00:00:03.214925Z,0.2916459942000629,12885.735849056604,0.2920792425142378,12885.735849056604,reject_integrity,1431,993,61800
