station,year,doy,selection_rank_within_station_year,archive_days_available_in_station_year,att_and_at_least_one_mh_available,available_selected_channels,selected_bytes,selection_seed,selected_primary_channel,att_gap_fraction,channel_gap_fraction,day_integrity_status
S14,1973,308,8,365,1,ATT;MH1;MH2,1911872,lunaseis-independent-background-v0.1,MH1,0.006680269446851329,0.006924839980993375,usable_integrity
S14,1973,317,22,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.00039829780097687774,0.0004140200825943861,usable_integrity
S14,1973,319,1,365,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.029529732373698554,0.029552442177346098,usable_integrity
S14,1973,340,23,365,1,ATT;MH1;MH2,1911872,lunaseis-independent-background-v0.1,MH1,0.08015456533739544,0.08074676300214519,usable_integrity
S14,1973,347,12,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0006219035839814407,0.0006411197059583954,usable_integrity
S14,1973,351,29,365,1,ATT;MH1;MH2,1907776,lunaseis-independent-background-v0.1,MH1,0.00026552815646596,0.00043672394155585523,usable_integrity
S14,1973,354,6,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,6.987778375621039e-05,8.035945131964194e-05,usable_integrity
S14,1973,363,14,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.15795873018091358,0.15797270573766484,usable_integrity
S14,1974,002,6,365,1,ATT;MH1;MH2,1911872,lunaseis-independent-background-v0.1,MH1,0.042897971447937555,0.04312856813433305,usable_integrity
S14,1974,017,13,365,1,ATT;MH1;MH2,1920064,lunaseis-independent-background-v0.1,MH1,0.003032611050163859,0.003436143972161469,usable_integrity
S14,1974,029,4,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0009782889725869453,0.0009782889725869453,usable_integrity
S14,1974,032,25,365,1,ATT;MH1;MH2,1915968,lunaseis-independent-background-v0.1,MH1,0.00011180289150228147,0.0004157670027741092,usable_integrity
S14,1974,034,10,365,1,ATT;MH1;MH2,1907776,lunaseis-independent-background-v0.1,MH1,2.096289567465586e-05,0.00022011040458388653,usable_integrity
S14,1974,039,29,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.00911193565743594,0.009125911018873726,usable_integrity
S14,1974,049,15,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,4.19284281731085e-05,5.066351737583944e-05,usable_integrity
S14,1974,072,5,365,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.001048144783732793,0.0010795891272447767,usable_integrity
S14,1974,085,7,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.023360143109701133,0.023496404788025744,usable_integrity
S14,1974,106,20,365,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.0007756379797076334,0.0008420214104033317,usable_integrity
S14,1974,118,26,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.025840985004122817,0.02584273196092407,usable_integrity
S14,1974,126,30,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.017525225703664365,0.017619560052547726,usable_integrity
S14,1974,128,9,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0,1.2228526707102328e-05,usable_integrity
S14,1974,139,14,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0006638435844758431,0.0006708314116808519,usable_integrity
S14,1974,152,27,365,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,7.686395080707149e-05,0.0002707707357976382,usable_integrity
S14,1974,162,17,365,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,4.192608431335556e-05,8.035832826726482e-05,usable_integrity
S14,1974,191,28,365,1,ATT;MH1;MH2,1907776,lunaseis-independent-background-v0.1,MH1,0.0034798406819928724,0.0035374886450981764,usable_integrity
S14,1974,192,12,365,1,ATT;MH1;MH2,1928256,lunaseis-independent-background-v0.1,MH1,0.23715323876738173,0.23752707707357976,reject_integrity
S14,1974,203,8,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.00023059829776529285,0.00023234525456654508,usable_integrity
S14,1974,209,3,365,1,ATT;MH1;MH2,1924160,lunaseis-independent-background-v0.1,MH1,0.0008734722969526298,0.0013975556751242078,usable_integrity
S14,1974,215,18,365,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.00031444563235016664,0.0003476371157649065,usable_integrity
S14,1974,216,21,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,4.891410682840931e-05,8.385275456298739e-05,usable_integrity
S14,1974,230,32,365,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.006603542853149785,0.006687397365570735,usable_integrity
S14,1974,264,16,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0010481814052618707,0.0010516753432794103,usable_integrity
S14,1974,284,22,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.10694944271688621,0.1069843820970616,usable_integrity
S14,1974,286,31,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.004781411215345254,0.004798887133529996,usable_integrity
S14,1974,288,1,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.030984242339540898,0.030985989308549667,usable_integrity
S14,1974,302,19,365,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.06312691788817358,0.06325273834238541,usable_integrity
S14,1974,304,11,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.002620380269584722,0.002643090231921123,usable_integrity
S14,1974,310,24,365,1,ATT;MH1;MH2,1915968,lunaseis-independent-background-v0.1,MH1,0.0002585423799874223,0.0003913073859269094,usable_integrity
S14,1974,347,2,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0009369384487375803,0.0009421825072193205,usable_integrity
S14,1974,355,23,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0005939611619277883,0.0006289000538058935,usable_integrity
S14,1975,018,18,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0005869733835521672,0.000599201995709504,usable_integrity
S14,1975,019,8,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0016421393931770854,0.0016456333067795899,usable_integrity
S14,1975,025,29,361,1,ATT;MH1;MH2,1772608,lunaseis-independent-background-v0.1,MH1,0.001314149257317934,0.001424913266149017,usable_integrity
S14,1975,046,10,361,1,ATT;MH1;MH2,1612864,lunaseis-independent-background-v0.1,MH1,0.0008053779523676468,0.0008156506303315198,usable_integrity
S14,1975,056,25,361,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.0,3.668711827926933e-05,usable_integrity
S14,1975,065,9,361,1,ATT;MH1;MH2,1961024,lunaseis-independent-background-v0.1,MH1,0.00011879057222117407,0.004809271254777827,usable_integrity
S14,1975,068,2,361,1,ATT;MH1;MH2,1924160,lunaseis-independent-background-v0.1,MH1,0.00037735057965241817,0.00037909757307673494,usable_integrity
S14,1975,071,24,361,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.0019356822406395439,0.0021400818996240444,usable_integrity
S14,1975,086,13,361,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.00013276593365895925,0.0001519820556359139,usable_integrity
S14,1975,108,15,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0018238611349866878,0.0018465720495028056,usable_integrity
S14,1975,113,30,361,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,0.006428666261381185,0.006437400862279801,usable_integrity
S14,1975,139,28,361,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,0.0006079537116622293,0.0006114476985108629,usable_integrity
S14,1975,170,4,361,1,ATT;MH1;MH2,1936448,lunaseis-independent-background-v0.1,MH1,0.003416951994968905,0.004865138704493047,usable_integrity
S14,1975,175,20,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.2184154624479414,0.21850979679682478,reject_integrity
S14,1975,182,22,361,1,ATT;MH1;MH2,1952832,lunaseis-independent-background-v0.1,MH1,5.590105513241563e-05,0.004407448815596395,usable_integrity
S14,1975,184,1,361,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.0015024038461538462,0.0015705361135957066,usable_integrity
S14,1975,197,16,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.00015373542133987407,0.00015373542133987407,usable_integrity
S14,1975,203,26,361,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,0.002104806791323441,0.0033145462428149867,usable_integrity
S14,1975,223,7,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.025058873678399474,0.02506236766524811,usable_integrity
S14,1975,237,11,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,3.493840359446296e-05,4.017916413363241e-05,usable_integrity
S14,1975,250,5,361,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.0016980894746404663,0.002016044499727467,usable_integrity
S14,1975,255,31,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0021592838724555042,0.0022553685107929255,usable_integrity
S14,1975,264,14,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,3.493864773457808e-05,5.939570114878274e-05,usable_integrity
S14,1975,267,23,361,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.0004751622888846963,0.0005013660915805435,usable_integrity
S14,1975,270,32,361,1,ATT;MH1;MH2,1920064,lunaseis-independent-background-v0.1,MH1,0.008350220110404583,0.008451540772832087,usable_integrity
S14,1975,272,6,361,1,ATT;MH1;MH2,1915968,lunaseis-independent-background-v0.1,MH1,0.0009782958087012424,0.0009817897223037468,usable_integrity
S14,1975,283,27,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.04274543510618226,0.04274543510618226,usable_integrity
S14,1975,313,12,361,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.00030048286898248116,0.0003389167243174497,usable_integrity
S14,1975,323,3,361,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.09099671443747934,0.09117787768139189,usable_integrity
S14,1975,333,19,361,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.059444596041225,0.059724467020703456,usable_integrity
S14,1975,335,21,361,1,ATT;MH1;MH2,1907776,lunaseis-independent-background-v0.1,MH1,0.024709474993536124,0.025478152100235494,usable_integrity
S14,1975,341,17,361,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.037294815622314,0.037672166201966416,usable_integrity
S14,1976,003,29,237,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.017784393059544525,0.01805168305346499,usable_integrity
S14,1976,016,9,237,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,0.17767001145987646,0.1790378595186852,usable_integrity
S14,1976,052,16,237,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,0.0885354162968223,0.08859577489792296,usable_integrity
S14,1976,053,27,237,1,ATT;MH1;MH2,2001984,lunaseis-independent-background-v0.1,MH1,0.14692487763353906,0.1471873448251401,usable_integrity
S14,1976,058,32,237,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.26486331618962433,0.2648912678890877,reject_integrity
S14,1976,071,10,237,1,ATT;MH1;MH2,1940544,lunaseis-independent-background-v0.1,MH1,0.022185576231037448,0.02255591813347681,usable_integrity
S14,1976,141,8,237,1,ATT;MH1;MH2,248893,lunaseis-independent-background-v0.1,MH1,0.0,0.0,usable_integrity
S14,1976,148,18,237,1,ATT;MH1;MH2,1432640,lunaseis-independent-background-v0.1,MH1,0.044597871433463075,0.08300718441664631,usable_integrity
S14,1976,162,28,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,164,3,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,171,30,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,184,5,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,189,14,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,193,13,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,199,2,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,200,7,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,203,21,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,212,19,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,215,23,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,232,25,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,269,20,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,275,17,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,321,15,237,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S14,1976,331,6,237,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.07611786984563998,0.07637991153472576,usable_integrity
S14,1976,334,22,237,1,ATT;MH1;MH2;MHZ,2302055,lunaseis-independent-background-v0.1,MHZ,0.029250840280349667,0.032447748887196294,usable_integrity
S14,1976,339,24,237,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.003731395430088743,0.0037820557613024944,usable_integrity
S14,1976,341,4,237,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.007609531129900077,0.007628747117601845,usable_integrity
S14,1976,348,1,237,1,ATT;MH1;MH2;MHZ,2293863,lunaseis-independent-background-v0.1,MHZ,0.020759914974548304,0.02073019801980198,usable_integrity
S14,1976,349,31,237,1,ATT;MH1;MH2;MHZ,2289767,lunaseis-independent-background-v0.1,MHZ,0.050086995409157925,0.05012018642871617,usable_integrity
S14,1976,353,11,237,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0033191947284199933,0.003322688617607804,usable_integrity
S14,1976,359,26,237,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.008965382304026387,0.008954900563218873,usable_integrity
S14,1976,364,12,237,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.06956333372930744,0.06956333372930744,usable_integrity
S14,1977,026,16,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0009223867455819771,0.0009223867455819771,usable_integrity
S14,1977,035,29,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002312922317953448,0.001121522755382261,usable_integrity
S14,1977,041,8,269,1,ATT;MH1;MH2;MHZ,2224231,lunaseis-independent-background-v0.1,MHZ,0.0504527720591411,0.05062013216049294,usable_integrity
S14,1977,045,14,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.02031347173793036,0.02022088367445338,usable_integrity
S14,1977,046,15,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.045986890836163405,0.04593448213212584,usable_integrity
S14,1977,047,3,269,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.008916405207292446,0.009218626622038055,usable_integrity
S14,1977,071,24,269,1,ATT;MH1;MH2;MHZ,2293863,lunaseis-independent-background-v0.1,MHZ,0.0028858718058010916,0.002983697968709603,usable_integrity
S14,1977,072,10,269,1,ATT;MH1;MH2;MHZ,2302055,lunaseis-independent-background-v0.1,MHZ,0.10459014331532866,0.10505132379761165,usable_integrity
S14,1977,090,17,269,1,ATT;MH1;MH2;MHZ,2306151,lunaseis-independent-background-v0.1,MHZ,0.016861509220373567,0.016906929779815102,usable_integrity
S14,1977,091,28,269,1,ATT;MH1;MH2;MHZ,2273383,lunaseis-independent-background-v0.1,MHZ,0.015575322651648021,0.015664414335725414,usable_integrity
S14,1977,102,11,269,1,ATT;MH1;MH2;MHZ,2302055,lunaseis-independent-background-v0.1,MHZ,0.0023967744865801594,0.0024753858946677007,usable_integrity
S14,1977,125,25,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0053665012927119,0.005368248200684788,usable_integrity
S14,1977,133,4,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.11512445320252121,0.11512445320252121,usable_integrity
S14,1977,138,31,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.012494235042555868,0.012522186351375903,usable_integrity
S14,1977,139,6,269,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.04972537839084315,0.049814473187707015,usable_integrity
S14,1977,147,9,269,1,ATT;MH1;MH2;MHZ,2297959,lunaseis-independent-background-v0.1,MHZ,0.1295236498053931,0.1269661586622784,usable_integrity
S14,1977,158,1,269,1,ATT;MH1;MH2;MHZ,2269287,lunaseis-independent-background-v0.1,MHZ,9.782616290851157e-05,2.9697228025798158e-05,usable_integrity
S14,1977,164,5,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.007246731283936296,0.0072554664952235864,usable_integrity
S14,1977,166,23,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.024003186449205485,0.024010174276410494,usable_integrity
S14,1977,178,30,269,1,ATT;MH1;MH2;MHZ,2297959,lunaseis-independent-background-v0.1,MHZ,0.00010481374597340525,0.00011354822480452236,usable_integrity
S14,1977,180,27,269,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.004297363584909616,0.004204778109299774,usable_integrity
S14,1977,188,12,269,1,ATT;MH1;MH2;MHZ,2269287,lunaseis-independent-background-v0.1,MHZ,0.023513217013367248,0.02351671080489969,usable_integrity
S14,1977,201,13,269,1,ATT;MH1;MH2;MHZ,2093159,lunaseis-independent-background-v0.1,MHZ,0.018164891805363185,0.01817813703897126,usable_integrity
S14,1977,203,22,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.049389962685002724,0.04930610875854262,usable_integrity
S14,1977,204,26,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.015855379928165138,0.015855379928165138,usable_integrity
S14,1977,208,20,269,1,ATT;MH1;MH2;MHZ,2297959,lunaseis-independent-background-v0.1,MHZ,0.026692567307893874,0.026708289369789882,usable_integrity
S14,1977,209,18,269,1,ATT;MH1;MH2;MHZ,2269287,lunaseis-independent-background-v0.1,MHZ,0.005107923220437283,0.005109670116203506,usable_integrity
S14,1977,211,19,269,1,ATT;MH1;MH2;MHZ,1937511,lunaseis-independent-background-v0.1,MHZ,0.010929766433509224,0.010987033173804556,usable_integrity
S14,1977,228,7,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.11381693418211548,0.11383440362805453,usable_integrity
S14,1977,255,32,269,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.11415553831855377,0.11415728531197808,usable_integrity
S14,1977,262,2,269,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.01959249292279733,0.01861391675112711,usable_integrity
S14,1977,267,21,269,1,ATT;MH1;MH2;MHZ,2285671,lunaseis-independent-background-v0.1,MHZ,0.02317781302625235,0.022019621133246223,usable_integrity
S15,1971,213,3,154,1,ATT;MH1;MH2;MHZ,2355303,lunaseis-independent-background-v0.1,MHZ,0.0014185090980238701,0.007307418173687005,usable_integrity
S15,1971,221,1,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.015547698241887247,0.015554685971434161,usable_integrity
S15,1971,227,9,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0008315746809967715,0.00083681569789381,usable_integrity
S15,1971,233,12,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.005248041593000748,0.005270752824927848,usable_integrity
S15,1971,234,8,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0030467991139125515,0.0030467991139125515,usable_integrity
S15,1971,238,16,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0016072564133024925,0.001619485538186316,usable_integrity
S15,1971,244,4,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002326930199081806,0.0023356649220513323,usable_integrity
S15,1971,249,7,154,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.005674076041004283,0.005684557708567715,usable_integrity
S15,1971,251,18,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.016218520278391144,0.01623948346703189,usable_integrity
S15,1971,252,23,154,1,ATT;MH1;MH2;MHZ,2273383,lunaseis-independent-background-v0.1,MHZ,0.012619839561729603,0.012749112558347542,usable_integrity
S15,1971,254,29,154,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.006400849719788129,0.006437535812614426,usable_integrity
S15,1971,258,21,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.001013270347516789,0.001013270347516789,usable_integrity
S15,1971,259,2,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0015164114855940908,0.0015233995569562757,usable_integrity
S15,1971,261,27,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0012928022361984627,0.0012928022361984627,usable_integrity
S15,1971,263,15,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002606532403460469,0.0026065460644124354,usable_integrity
S15,1971,265,28,154,1,ATT;MH1;MH2;MHZ,2596967,lunaseis-independent-background-v0.1,MHZ,0.0014395427006100587,0.006837827827897778,usable_integrity
S15,1971,270,32,154,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.00025156705310161215,0.0002568093793074532,usable_integrity
S15,1971,276,11,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0004751656091902619,0.000490888000670822,usable_integrity
S15,1971,281,19,154,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.019991894233725577,0.019997135030885765,usable_integrity
S15,1971,289,26,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.000614950279872258,0.0006219383512344428,usable_integrity
S15,1971,290,20,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002886073472582302,0.0029087847045094024,usable_integrity
S15,1971,292,30,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,8.3856856346217e-05,8.56038741867632e-05,usable_integrity
S15,1971,293,5,154,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.004430468204053109,0.004437456324248777,usable_integrity
S15,1971,297,24,154,1,ATT;MH1;MH2;MHZ,2117735,lunaseis-independent-background-v0.1,MHZ,0.0047798408117343694,0.005228152080069069,usable_integrity
S15,1971,299,31,154,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S15,1971,305,14,154,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S15,1971,316,17,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0028581411600279525,0.0028581411600279525,usable_integrity
S15,1971,328,25,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00047519217330538083,0.0004856743535988819,usable_integrity
S15,1971,338,22,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002543533555077284,0.002543533555077284,usable_integrity
S15,1971,339,13,154,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.013018140145903793,0.01302338094306398,usable_integrity
S15,1971,342,10,154,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.04055272483277767,0.040556432152286694,usable_integrity
S15,1971,343,6,154,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.0007896244741660028,0.0007966123013710117,usable_integrity
S15,1972,002,26,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0029068751790593183,0.0029068904133758887,usable_integrity
S15,1972,020,11,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0009014675052410902,0.0009119496855345912,usable_integrity
S15,1972,023,30,366,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.0011600279524807827,0.00116701607267645,usable_integrity
S15,1972,040,17,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0032913816115890176,0.003293128629429564,usable_integrity
S15,1972,054,20,366,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.0009223867455819771,0.0010167217536528612,usable_integrity
S15,1972,057,22,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0011459876456941611,0.0011477345780808899,usable_integrity
S15,1972,066,12,366,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.0016561034750221862,0.0016595973642099966,usable_integrity
S15,1972,073,28,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.027197763801537385,0.027215234102026555,usable_integrity
S15,1972,080,4,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,4.8916841369671556e-05,4.8916841369671556e-05,usable_integrity
S15,1972,166,32,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0012368972746331238,0.0012368972746331238,usable_integrity
S15,1972,174,16,366,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.0003773373955334433,0.0003773373955334433,usable_integrity
S15,1972,180,23,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,2.0963188640746848e-05,2.0963188640746848e-05,usable_integrity
S15,1972,189,13,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.069105037700645,0.069105037700645,usable_integrity
S15,1972,198,29,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,4.8916499535293254e-05,4.8916499535293254e-05,usable_integrity
S15,1972,199,10,366,1,ATT;MH1;MH2;MHZ,2269287,lunaseis-independent-background-v0.1,MHZ,0.0034241549674705277,0.00346433637780309,usable_integrity
