event_id,event_class,reference_time,station,positive_channels,required_station_days,crosses_day_boundary,complete_positive_channels,missing_positive_channels,station_request_usable
levent-08042,natural_impact,1974-05-09T13:28:00,S15,MH1;MH2;MHZ,1974-129,0,MH1;MH2;MHZ,,1
levent-08042,natural_impact,1974-05-09T13:28:00,S16,MH1;MH2;MHZ,1974-129,0,MH1;MH2;MHZ,,1
levent-08092,deep_moonquake_assigned,1974-05-18T22:43:00,S12,MH1;MH2;MHZ,1974-138,0,MH1;MH2;MHZ,,1
levent-08092,deep_moonquake_assigned,1974-05-18T22:43:00,S14,MH1;MH2,1974-138,0,MH1;MH2,,1
levent-08092,deep_moonquake_assigned,1974-05-18T22:43:00,S15,MH1;MH2;MHZ,1974-138,0,MH1;MH2;MHZ,,1
levent-08092,deep_moonquake_assigned,1974-05-18T22:43:00,S16,MH1;MH2,1974-138,0,MH1;MH2,,1
levent-08093,deep_moonquake_assigned,1974-05-19T03:15:00,S12,MH2;MHZ,1974-139,0,MH2;MHZ,,1
levent-08093,deep_moonquake_assigned,1974-05-19T03:15:00,S14,MH1;MH2,1974-139,0,MH1;MH2,,1
levent-08093,deep_moonquake_assigned,1974-05-19T03:15:00,S15,MH1;MH2;MHZ;SHZ,1974-139,0,MH1;MH2;MHZ;SHZ,,1
levent-08093,deep_moonquake_assigned,1974-05-19T03:15:00,S16,MH1;MH2,1974-139,0,MH1;MH2,,1
levent-08098,natural_impact,1974-05-19T19:16:00,S14,MH1;MH2,1974-139,0,MH1;MH2,,1
levent-08098,natural_impact,1974-05-19T19:16:00,S16,MH1;MH2;MHZ;SHZ,1974-139,0,MH1;MH2;MHZ;SHZ,,1
levent-08111,natural_impact,1974-05-21T09:44:00,S14,SHZ,1974-141,0,SHZ,,1
levent-08112,natural_impact,1974-05-21T11:56:00,S14,SHZ,1974-141,0,SHZ,,1
levent-08125,deep_moonquake_assigned,1974-05-23T06:08:00,S12,MH1;MH2;MHZ,1974-143,0,MH1;MH2;MHZ,,1
levent-08125,deep_moonquake_assigned,1974-05-23T06:08:00,S14,MH1;MH2,1974-143,0,MH1;MH2,,1
levent-08125,deep_moonquake_assigned,1974-05-23T06:08:00,S15,MH1;MH2;MHZ,1974-143,0,MH1;MH2;MHZ,,1
levent-08125,deep_moonquake_assigned,1974-05-23T06:08:00,S16,MH1;MH2;MHZ,1974-143,0,MH1;MH2;MHZ,,1
levent-08132,natural_impact,1974-05-25T00:01:00,S12,MH1;MH2;MHZ,1974-144;1974-145,1,MH1;MH2;MHZ,,1
levent-08132,natural_impact,1974-05-25T00:01:00,S14,MH1;MH2;SHZ,1974-144;1974-145,1,MH1;MH2;SHZ,,1
levent-08132,natural_impact,1974-05-25T00:01:00,S15,MH1;MH2;MHZ;SHZ,1974-144;1974-145,1,MH1;MH2;MHZ;SHZ,,1
levent-08132,natural_impact,1974-05-25T00:01:00,S16,MH1;MH2;MHZ;SHZ,1974-144;1974-145,1,MH1;MH2;MHZ;SHZ,,1
levent-08139,natural_impact,1974-05-29T10:55:00,S12,MH2;MHZ,1974-149,0,MH2;MHZ,,1
levent-08139,natural_impact,1974-05-29T10:55:00,S14,MH1;MH2;SHZ,1974-149,0,MH1;MH2;SHZ,,1
levent-08143,deep_moonquake_assigned,1974-05-31T11:48:00,S12,MH1;MH2;MHZ,1974-151,0,MH1;MH2;MHZ,,1
levent-08143,deep_moonquake_assigned,1974-05-31T11:48:00,S14,MH1;MH2;SHZ,1974-151,0,MH1;MH2;SHZ,,1
levent-08143,deep_moonquake_assigned,1974-05-31T11:48:00,S15,MH1;MH2,1974-151,0,MH1;MH2,,1
levent-08143,deep_moonquake_assigned,1974-05-31T11:48:00,S16,MH1;MH2;MHZ,1974-151,0,MH1;MH2;MHZ,,1
levent-08155,natural_impact,1974-06-04T06:50:00,S14,MH1;MH2,1974-155,0,MH1;MH2,,1
levent-08155,natural_impact,1974-06-04T06:50:00,S15,MH1;MH2;MHZ,1974-155,0,MH1;MH2;MHZ,,1
levent-08155,natural_impact,1974-06-04T06:50:00,S16,MH1;MH2;MHZ,1974-155,0,MH1;MH2;MHZ,,1
levent-08156,natural_impact,1974-06-04T09:48:00,S12,MH1;MH2;MHZ,1974-155,0,MH1;MH2;MHZ,,1
levent-08156,natural_impact,1974-06-04T09:48:00,S14,MH1;MH2,1974-155,0,MH1;MH2,,1
levent-08156,natural_impact,1974-06-04T09:48:00,S15,MH2,1974-155,0,MH2,,1
levent-08156,natural_impact,1974-06-04T09:48:00,S16,MH1;MH2;MHZ,1974-155,0,MH1;MH2;MHZ,,1
levent-08163,natural_impact,1974-06-07T17:15:00,S14,SHZ,1974-158,0,SHZ,,1
levent-08167,natural_impact,1974-06-10T03:44:00,S14,MH1;MH2;SHZ,1974-161,0,MH1;MH2;SHZ,,1
levent-08174,deep_moonquake_assigned,1974-06-15T13:21:00,S12,MH2;MHZ,1974-166,0,MH2;MHZ,,1
levent-08174,deep_moonquake_assigned,1974-06-15T13:21:00,S14,MH1;MH2,1974-166,0,MH1;MH2,,1
levent-08174,deep_moonquake_assigned,1974-06-15T13:21:00,S15,MH1;MH2;MHZ,1974-166,0,MH1;MH2;MHZ,,1
levent-08174,deep_moonquake_assigned,1974-06-15T13:21:00,S16,MH1;MH2;MHZ,1974-166,0,MH1;MH2;MHZ,,1
levent-08180,natural_impact,1974-06-16T07:01:00,S15,MH1;MH2;MHZ;SHZ,1974-167,0,MH1;MH2;MHZ;SHZ,,1
levent-08185,natural_impact,1974-06-16T14:08:00,S12,MH1;MH2;MHZ,1974-167,0,MH1;MH2;MHZ,,1
levent-08185,natural_impact,1974-06-16T14:08:00,S14,MH1;MH2,1974-167,0,MH1;MH2,,1
levent-08185,natural_impact,1974-06-16T14:08:00,S15,MH1;MH2;MHZ,1974-167,0,MH1;MH2;MHZ,,1
levent-08185,natural_impact,1974-06-16T14:08:00,S16,MH1;MH2,1974-167,0,MH1;MH2,,1
levent-08187,natural_impact,1974-06-16T19:33:00,S12,MH1;MH2;MHZ,1974-167,0,MH1;MH2;MHZ,,1
levent-08187,natural_impact,1974-06-16T19:33:00,S14,MH1;MH2;SHZ,1974-167,0,MH1;MH2;SHZ,,1
levent-08187,natural_impact,1974-06-16T19:33:00,S15,MH1;MH2;MHZ;SHZ,1974-167,0,MH1;MH2;MHZ;SHZ,,1
levent-08187,natural_impact,1974-06-16T19:33:00,S16,MH1;MH2;MHZ,1974-167,0,MH1;MH2;MHZ,,1
levent-08192,natural_impact,1974-06-18T00:06:00,S12,MH2,1974-169,0,MH2,,1
levent-08192,natural_impact,1974-06-18T00:06:00,S14,MH1;MH2;SHZ,1974-169,0,MH1;MH2;SHZ,,1
levent-08192,natural_impact,1974-06-18T00:06:00,S15,MH1;MH2;MHZ,1974-169,0,MH1;MH2;MHZ,,1
levent-08192,natural_impact,1974-06-18T00:06:00,S16,MH1;MH2;MHZ,1974-169,0,MH1;MH2;MHZ,,1
levent-08199,natural_impact,1974-06-19T18:59:00,S15,MH1;MH2;MHZ;SHZ,1974-170,0,MH1;MH2;MHZ;SHZ,,1
levent-08201,deep_moonquake_assigned,1974-06-20T11:18:00,S16,MH1;MH2,1974-171,0,MH1;MH2,,1
levent-08204,natural_impact,1974-06-23T15:17:00,S14,SHZ,1974-174,0,SHZ,,1
levent-08206,natural_impact,1974-06-25T00:23:00,S12,MH1;MH2;MHZ,1974-176,0,MH1;MH2;MHZ,,1
levent-08206,natural_impact,1974-06-25T00:23:00,S14,MH1;MH2;SHZ,1974-176,0,MH1;MH2;SHZ,,1
levent-08206,natural_impact,1974-06-25T00:23:00,S15,MH1;MH2,1974-176,0,MH1;MH2,,1
levent-08206,natural_impact,1974-06-25T00:23:00,S16,MH1;MH2,1974-176,0,MH1;MH2,,1
levent-08243,natural_impact,1974-06-30T08:33:00,S15,MH1;MH2;MHZ;SHZ,1974-181,0,MH1;MH2;MHZ;SHZ,,1
levent-08245,natural_impact,1974-06-30T17:45:00,S12,MH1;MH2;MHZ,1974-181,0,MH1;MH2;MHZ,,1
levent-08245,natural_impact,1974-06-30T17:45:00,S14,MH1;MH2;SHZ,1974-181,0,MH1;MH2;SHZ,,1
levent-08245,natural_impact,1974-06-30T17:45:00,S15,MH2,1974-181,0,MH2,,1
levent-08245,natural_impact,1974-06-30T17:45:00,S16,MH1;MH2,1974-181,0,MH1;MH2,,1
levent-08247,deep_moonquake_assigned,1974-07-01T05:53:00,S14,MH1;MH2,1974-182,0,MH1;MH2,,1
levent-08247,deep_moonquake_assigned,1974-07-01T05:53:00,S15,MH1;MH2,1974-182,0,MH1;MH2,,1
levent-08247,deep_moonquake_assigned,1974-07-01T05:53:00,S16,MH1;MH2;MHZ,1974-182,0,MH1;MH2;MHZ,,1
levent-08250,natural_impact,1974-07-01T21:27:00,S12,MH1;MH2;MHZ,1974-182,0,MH1;MH2;MHZ,,1
levent-08250,natural_impact,1974-07-01T21:27:00,S14,MH1;MH2;SHZ,1974-182,0,MH1;MH2;SHZ,,1
levent-08253,natural_impact,1974-07-03T04:04:00,S12,MH1;MH2;MHZ,1974-184,0,MH1;MH2;MHZ,,1
levent-08253,natural_impact,1974-07-03T04:04:00,S14,MH1;MH2,1974-184,0,MH1;MH2,,1
levent-08253,natural_impact,1974-07-03T04:04:00,S15,MH1;MH2,1974-184,0,MH1;MH2,,1
levent-08253,natural_impact,1974-07-03T04:04:00,S16,MH1;MH2,1974-184,0,MH1;MH2,,1
levent-08254,natural_impact,1974-07-03T11:09:00,S14,MH1;MH2;SHZ,1974-184,0,MH1;MH2;SHZ,,1
levent-08257,natural_impact,1974-07-03T14:17:00,S15,MH1;MH2;SHZ,1974-184,0,MH1;MH2;SHZ,,1
levent-08262,natural_impact,1974-07-06T02:57:00,S12,MH1;MH2;MHZ,1974-187,0,MH1;MH2;MHZ,,1
levent-08262,natural_impact,1974-07-06T02:57:00,S14,MH1;MH2;SHZ,1974-187,0,MH1;MH2;SHZ,,1
levent-08262,natural_impact,1974-07-06T02:57:00,S15,MH1;MH2;MHZ,1974-187,0,MH1;MH2;MHZ,,1
levent-08262,natural_impact,1974-07-06T02:57:00,S16,MH1;MH2;MHZ;SHZ,1974-187,0,MH1;MH2;MHZ;SHZ,,1
levent-08263,natural_impact,1974-07-06T14:14:00,S12,MH1;MH2;MHZ,1974-187,0,MH1;MH2;MHZ,,1
levent-08263,natural_impact,1974-07-06T14:14:00,S14,MH1;MH2;SHZ,1974-187,0,MH1;MH2;SHZ,,1
levent-08263,natural_impact,1974-07-06T14:14:00,S15,MH1;MH2;MHZ;SHZ,1974-187,0,MH1;MH2;MHZ;SHZ,,1
levent-08263,natural_impact,1974-07-06T14:14:00,S16,MH1;MH2;MHZ;SHZ,1974-187,0,MH1;MH2;MHZ;SHZ,,1
levent-08276,deep_moonquake_assigned,1974-07-13T16:09:00,S12,MH1;MH2;MHZ,1974-194,0,MH1;MH2;MHZ,,1
levent-08276,deep_moonquake_assigned,1974-07-13T16:09:00,S14,MH1;MH2,1974-194,0,MH1;MH2,,1
levent-08276,deep_moonquake_assigned,1974-07-13T16:09:00,S15,MH1;MH2;MHZ,1974-194,0,MH1;MH2;MHZ,,1
levent-08276,deep_moonquake_assigned,1974-07-13T16:09:00,S16,MH1;MH2;MHZ,1974-194,0,MH1;MH2;MHZ,,1
levent-08277,deep_moonquake_assigned,1974-07-13T19:20:00,S12,MH1;MH2;MHZ,1974-194,0,MH1;MH2;MHZ,,1
levent-08277,deep_moonquake_assigned,1974-07-13T19:20:00,S14,MH1;MH2,1974-194,0,MH1;MH2,,1
levent-08277,deep_moonquake_assigned,1974-07-13T19:20:00,S15,MH1;MH2;MHZ,1974-194,0,MH1;MH2;MHZ,,1
levent-08277,deep_moonquake_assigned,1974-07-13T19:20:00,S16,MH1;MH2,1974-194,0,MH1;MH2,,1
levent-08279,deep_moonquake_assigned,1974-07-14T05:10:00,S14,MH1;MH2,1974-195,0,MH1;MH2,,1
levent-08279,deep_moonquake_assigned,1974-07-14T05:10:00,S15,MH1;MH2;MHZ,1974-195,0,MH1;MH2;MHZ,,1
levent-08279,deep_moonquake_assigned,1974-07-14T05:10:00,S16,MH1;MH2;MHZ,1974-195,0,MH1;MH2;MHZ,,1
levent-08296,natural_impact,1974-07-17T12:05:00,S12,MH1;MH2;MHZ,1974-198,0,MH1;MH2;MHZ,,1
levent-08296,natural_impact,1974-07-17T12:05:00,S14,MH1;MH2;SHZ,1974-198,0,MH1;MH2;SHZ,,1
levent-08296,natural_impact,1974-07-17T12:05:00,S15,MH1;MH2;MHZ,1974-198,0,MH1;MH2;MHZ,,1
levent-08296,natural_impact,1974-07-17T12:05:00,S16,MH1;MH2;MHZ;SHZ,1974-198,0,MH1;MH2;MHZ;SHZ,,1
levent-08297,deep_moonquake_assigned,1974-07-17T13:17:00,S12,MH1;MH2;MHZ,1974-198,0,MH1;MH2;MHZ,,1
levent-08297,deep_moonquake_assigned,1974-07-17T13:17:00,S14,MH1;MH2,1974-198,0,MH1;MH2,,1
levent-08297,deep_moonquake_assigned,1974-07-17T13:17:00,S15,MH1;MH2;MHZ,1974-198,0,MH1;MH2;MHZ,,1
levent-08297,deep_moonquake_assigned,1974-07-17T13:17:00,S16,MH1;MH2;MHZ,1974-198,0,MH1;MH2;MHZ,,1
levent-08306,natural_impact,1974-07-20T06:42:00,S15,MH1;MH2;SHZ,1974-201,0,MH1;MH2;SHZ,,1
levent-08323,natural_impact,1974-07-25T14:14:00,S12,MH1;MH2;MHZ,1974-206,0,MH1;MH2;MHZ,,1
levent-08323,natural_impact,1974-07-25T14:14:00,S14,MH1;MH2;SHZ,1974-206,0,MH1;MH2;SHZ,,1
levent-08323,natural_impact,1974-07-25T14:14:00,S15,MH1;MH2;MHZ,1974-206,0,MH1;MH2;MHZ,,1
levent-08325,natural_impact,1974-07-26T08:01:00,S14,MH2;SHZ,1974-207,0,MH2;SHZ,,1
levent-08332,natural_impact,1974-07-29T14:06:00,S16,MH1;MH2;MHZ;SHZ,1974-210,0,MH1;MH2;MHZ;SHZ,,1
levent-08344,deep_moonquake_assigned,1974-08-03T09:19:00,S15,MH2,1974-215,0,MH2,,1
levent-08344,deep_moonquake_assigned,1974-08-03T09:19:00,S16,MH1;MH2,1974-215,0,MH1;MH2,,1
levent-08347,natural_impact,1974-08-04T12:53:00,S12,MH1;MH2,1974-216,0,MH1;MH2,,1
levent-08347,natural_impact,1974-08-04T12:53:00,S14,MH1;MH2,1974-216,0,MH1;MH2,,1
levent-08347,natural_impact,1974-08-04T12:53:00,S15,MH1;MH2;MHZ,1974-216,0,MH1;MH2;MHZ,,1
levent-08347,natural_impact,1974-08-04T12:53:00,S16,MH1;MH2,1974-216,0,MH1;MH2,,1
levent-08376,deep_moonquake_assigned,1974-08-10T13:51:00,S12,MH1;MH2;MHZ,1974-222,0,MH1;MH2;MHZ,,1
levent-08376,deep_moonquake_assigned,1974-08-10T13:51:00,S14,MH1;MH2,1974-222,0,MH1;MH2,,1
levent-08376,deep_moonquake_assigned,1974-08-10T13:51:00,S16,MH1;MH2,1974-222,0,MH1;MH2,,1
levent-08390,natural_impact,1974-08-14T17:59:00,S12,MH1;MH2;MHZ,1974-226,0,MH1;MH2;MHZ,,1
levent-08390,natural_impact,1974-08-14T17:59:00,S14,MH1;MH2;SHZ,1974-226,0,MH1;MH2;SHZ,,1
levent-08390,natural_impact,1974-08-14T17:59:00,S15,MH1;MH2,1974-226,0,MH1;MH2,,1
levent-08390,natural_impact,1974-08-14T17:59:00,S16,MH1;MH2;MHZ;SHZ,1974-226,0,MH1;MH2;MHZ;SHZ,,1
levent-08406,deep_moonquake_assigned,1974-08-20T12:55:00,S14,MH2,1974-232,0,MH2,,1
levent-08406,deep_moonquake_assigned,1974-08-20T12:55:00,S16,MH1;MH2,1974-232,0,MH1;MH2,,1
levent-08418,deep_moonquake_assigned,1974-08-23T12:35:00,S12,MH1;MH2;MHZ,1974-235,0,MH1;MH2;MHZ,,1
levent-08418,deep_moonquake_assigned,1974-08-23T12:35:00,S14,MH2,1974-235,0,MH2,,1
levent-08418,deep_moonquake_assigned,1974-08-23T12:35:00,S15,MH1;MH2;MHZ,1974-235,0,MH1;MH2;MHZ,,1
levent-08421,deep_moonquake_assigned,1974-08-23T16:18:00,S14,MH2;SHZ,1974-235,0,MH2;SHZ,,1
levent-08421,deep_moonquake_assigned,1974-08-23T16:18:00,S15,MH1;MH2,1974-235,0,MH1;MH2,,1
levent-08427,natural_impact,1974-08-25T08:18:00,S14,MH2;SHZ,1974-237,0,MH2;SHZ,,1
levent-08447,deep_moonquake_assigned,1974-08-29T08:26:00,S15,MH1;MH2,1974-241,0,MH1;MH2,,1
levent-08458,deep_moonquake_assigned,1974-08-31T14:02:00,S16,MH1;MH2,1974-243,0,MH1;MH2,,1
levent-08460,natural_impact,1974-09-01T15:17:00,S12,MH1;MH2;MHZ,1974-244,0,MH1;MH2;MHZ,,1
levent-08460,natural_impact,1974-09-01T15:17:00,S14,MH1;MH2;SHZ,1974-244,0,MH1;MH2;SHZ,,1
levent-08460,natural_impact,1974-09-01T15:17:00,S15,MH2,1974-244,0,MH2,,1
levent-08460,natural_impact,1974-09-01T15:17:00,S16,MH1;MH2;MHZ,1974-244,0,MH1;MH2;MHZ,,1
levent-08480,deep_moonquake_assigned,1974-09-06T14:12:00,S12,MH1;MH2;MHZ,1974-249,0,MH1;MH2;MHZ,,1
levent-08480,deep_moonquake_assigned,1974-09-06T14:12:00,S14,MH1;MH2,1974-249,0,MH1;MH2,,1
levent-08527,natural_impact,1974-09-18T08:32:00,S12,MH1;MH2;MHZ,1974-261,0,MH1;MH2;MHZ,,1
levent-08527,natural_impact,1974-09-18T08:32:00,S14,MH1;MH2;SHZ,1974-261,0,MH1;MH2;SHZ,,1
levent-08527,natural_impact,1974-09-18T08:32:00,S15,MH1;MH2;MHZ;SHZ,1974-261,0,MH1;MH2;MHZ;SHZ,,1
levent-08527,natural_impact,1974-09-18T08:32:00,S16,MH1;MH2;MHZ,1974-261,0,MH1;MH2;MHZ,,1
levent-08529,deep_moonquake_assigned,1974-09-18T20:34:00,S14,MH2,1974-261,0,MH2,,1
levent-08529,deep_moonquake_assigned,1974-09-18T20:34:00,S15,MH1;MH2;MHZ,1974-261,0,MH1;MH2;MHZ,,1
levent-08529,deep_moonquake_assigned,1974-09-18T20:34:00,S16,MH1;MH2;MHZ,1974-261,0,MH1;MH2;MHZ,,1
levent-08545,natural_impact,1974-09-23T11:53:00,S12,MH1;MH2;MHZ,1974-266,0,MH1;MH2;MHZ,,1
levent-08545,natural_impact,1974-09-23T11:53:00,S14,MH1;MH2;SHZ,1974-266,0,MH1;MH2;SHZ,,1
levent-08545,natural_impact,1974-09-23T11:53:00,S15,MH1;MH2;MHZ;SHZ,1974-266,0,MH1;MH2;MHZ;SHZ,,1
levent-08545,natural_impact,1974-09-23T11:53:00,S16,MH1;MH2,1974-266,0,MH1;MH2,,1
levent-08560,natural_impact,1974-09-30T01:14:00,S14,MH1;MH2;MHZ;SHZ,1974-273,0,MH1;MH2;SHZ,MHZ,1
levent-08568,natural_impact,1974-10-02T13:27:00,S12,MH1;MH2;MHZ,1974-275,0,MH1;MH2;MHZ,,1
levent-08568,natural_impact,1974-10-02T13:27:00,S14,MH1;MH2;MHZ,1974-275,0,MH1;MH2,MHZ,1
levent-08568,natural_impact,1974-10-02T13:27:00,S15,MH1;MH2;MHZ,1974-275,0,MH1;MH2;MHZ,,1
levent-08569,natural_impact,1974-10-02T20:53:00,S12,MH1;MH2;MHZ,1974-275,0,MH1;MH2;MHZ,,1
levent-08569,natural_impact,1974-10-02T20:53:00,S14,MH1;MH2;SHZ,1974-275,0,MH1;MH2;SHZ,,1
levent-08588,natural_impact,1974-10-11T12:31:00,S12,MH1;MH2;MHZ,1974-284,0,MH1;MH2;MHZ,,1
levent-08588,natural_impact,1974-10-11T12:31:00,S14,MH1;MH2;SHZ,1974-284,0,MH1;MH2;SHZ,,1
levent-08588,natural_impact,1974-10-11T12:31:00,S15,MH1;MH2;MHZ,1974-284,0,MH1;MH2;MHZ,,1
levent-08588,natural_impact,1974-10-11T12:31:00,S16,MH1;MH2;MHZ,1974-284,0,MH1;MH2;MHZ,,1
levent-08598,deep_moonquake_assigned,1974-10-14T10:22:00,S16,MH1;MH2,1974-287,0,MH1;MH2,,1
levent-08601,natural_impact,1974-10-14T17:43:00,S12,MH1;MH2;MHZ,1974-287,0,MH1;MH2;MHZ,,1
levent-08601,natural_impact,1974-10-14T17:43:00,S14,MH1;MH2;SHZ,1974-287,0,MH1;MH2;SHZ,,1
levent-08606,deep_moonquake_assigned,1974-10-15T23:05:00,S14,MH2,1974-288,0,MH2,,1
levent-08606,deep_moonquake_assigned,1974-10-15T23:05:00,S16,MH1;MH2;MHZ,1974-288,0,MH1;MH2;MHZ,,1
levent-08615,deep_moonquake_assigned,1974-10-18T18:24:00,S14,MH2,1974-291,0,MH2,,1
levent-08615,deep_moonquake_assigned,1974-10-18T18:24:00,S16,MH1;MH2,1974-291,0,MH1;MH2,,1
levent-08620,natural_impact,1974-10-19T19:38:00,S15,MH1;MH2;MHZ;SHZ,1974-292,0,MH1;MH2;MHZ;SHZ,,1
levent-08621,natural_impact,1974-10-19T23:42:00,S15,SHZ,1974-292,0,SHZ,,1
levent-08623,natural_impact,1974-10-20T06:07:00,S16,MH1;MH2;MHZ;SHZ,1974-293,0,MH1;MH2;MHZ;SHZ,,1
levent-08627,natural_impact,1974-10-21T08:42:00,S15,MH1;MH2;MHZ;SHZ,1974-294,0,MH1;MH2;MHZ;SHZ,,1
levent-08629,natural_impact,1974-10-21T14:46:00,S15,MH1;MH2;SHZ,1974-294,0,MH1;MH2;SHZ,,1
levent-08640,natural_impact,1974-10-23T22:15:00,S14,SHZ,1974-296,0,SHZ,,1
levent-08642,natural_impact,1974-10-25T01:00:00,S12,MH1;MH2;MHZ,1974-298,0,,MH1;MH2;MHZ,0
levent-08675,natural_impact,1974-11-01T06:28:00,S15,MH1;MH2;SHZ,1974-305,0,MH1;MH2;SHZ,,1
levent-08677,natural_impact,1974-11-01T11:42:00,S12,MH1;MH2;MHZ,1974-305,0,,MH1;MH2;MHZ,0
levent-08677,natural_impact,1974-11-01T11:42:00,S14,MH1;MH2;SHZ,1974-305,0,MH1;MH2;SHZ,,1
levent-08677,natural_impact,1974-11-01T11:42:00,S15,MH1;MH2;MHZ;SHZ,1974-305,0,MH1;MH2;MHZ;SHZ,,1
levent-08677,natural_impact,1974-11-01T11:42:00,S16,MH1;MH2;MHZ;SHZ,1974-305,0,MH1;MH2;MHZ;SHZ,,1
levent-08690,natural_impact,1974-11-08T16:48:00,S12,MH1;MH2;MHZ,1974-312,0,,MH1;MH2;MHZ,0
levent-08690,natural_impact,1974-11-08T16:48:00,S14,MH1;MH2;SHZ,1974-312,0,MH1;MH2;SHZ,,1
levent-08690,natural_impact,1974-11-08T16:48:00,S15,MH1;MH2;MHZ;SHZ,1974-312,0,MH1;MH2;MHZ;SHZ,,1
levent-08690,natural_impact,1974-11-08T16:48:00,S16,MH1;MH2;MHZ;SHZ,1974-312,0,MH1;MH2;MHZ;SHZ,,1
levent-08691,natural_impact,1974-11-08T19:21:00,S14,MH1;MH2,1974-312,0,MH1;MH2,,1
levent-08691,natural_impact,1974-11-08T19:21:00,S16,MH1;MH2,1974-312,0,MH1;MH2,,1
levent-08700,deep_moonquake_assigned,1974-11-10T16:38:00,S16,MH1;MH2,1974-314,0,MH1;MH2,,1
levent-08708,natural_impact,1974-11-11T17:00:00,S16,MH1;MH2;MHZ;SHZ,1974-315,0,MH1;MH2;MHZ;SHZ,,1
levent-08718,deep_moonquake_assigned,1974-11-13T03:58:00,S12,MH1;MH2;MHZ,1974-317,0,,MH1;MH2;MHZ,0
levent-08718,deep_moonquake_assigned,1974-11-13T03:58:00,S14,MH1;MH2;SHZ,1974-317,0,MH1;MH2;SHZ,,1
levent-08718,deep_moonquake_assigned,1974-11-13T03:58:00,S15,MH2,1974-317,0,MH2,,1
levent-08718,deep_moonquake_assigned,1974-11-13T03:58:00,S16,MH1;MH2,1974-317,0,MH1;MH2,,1
levent-08723,natural_impact,1974-11-14T20:40:00,S14,MH2,1974-318,0,MH2,,1
levent-08723,natural_impact,1974-11-14T20:40:00,S16,MH1;MH2;MHZ;SHZ,1974-318,0,MH1;MH2;MHZ;SHZ,,1
levent-08727,natural_impact,1974-11-16T04:30:00,S14,MH2;SHZ,1974-320,0,MH2;SHZ,,1
levent-08728,natural_impact,1974-11-16T09:04:00,S16,MH1;MH2;MHZ;SHZ,1974-320,0,MH1;MH2;MHZ;SHZ,,1
levent-08731,natural_impact,1974-11-16T23:09:00,S14,MH2;SHZ,1974-320,0,MH2;SHZ,,1
levent-08732,natural_impact,1974-11-16T23:26:00,S15,MH1;MH2;MHZ;SHZ,1974-320,0,MH1;MH2;MHZ;SHZ,,1
levent-08736,natural_impact,1974-11-17T19:53:00,S15,MH1;MH2;MHZ;SHZ,1974-321,0,MH1;MH2;MHZ;SHZ,,1
levent-08737,natural_impact,1974-11-17T20:09:00,S16,MH1;MH2;SHZ,1974-321,0,MH1;MH2;SHZ,,1
levent-08748,natural_impact,1974-11-20T08:12:00,S16,MH1;MH2;MHZ;SHZ,1974-324,0,MH1;MH2;MHZ;SHZ,,1
levent-08751,natural_impact,1974-11-20T13:21:00,S16,MH1;MH2;SHZ,1974-324,0,MH1;MH2;SHZ,,1
levent-08753,natural_impact,1974-11-21T11:03:00,S16,MH1;MH2;MHZ;SHZ,1974-325,0,MH1;MH2;MHZ;SHZ,,1
levent-08754,natural_impact,1974-11-21T13:16:00,S12,MH1;MH2;MHZ,1974-325,0,,MH1;MH2;MHZ,0
levent-08754,natural_impact,1974-11-21T13:16:00,S14,MH1;MH2;SHZ,1974-325,0,MH1;MH2;SHZ,,1
levent-08754,natural_impact,1974-11-21T13:16:00,S15,MH1;MH2;MHZ;SHZ,1974-325,0,MH1;MH2;MHZ;SHZ,,1
levent-08754,natural_impact,1974-11-21T13:16:00,S16,MH1;MH2;MHZ;SHZ,1974-325,0,MH1;MH2;MHZ;SHZ,,1
levent-08755,natural_impact,1974-11-21T17:19:00,S15,MH1;MH2;MHZ;SHZ,1974-325,0,MH1;MH2;MHZ;SHZ,,1
levent-08756,natural_impact,1974-11-21T21:44:00,S14,MH1;MH2,1974-325,0,MH1;MH2,,1
levent-08756,natural_impact,1974-11-21T21:44:00,S15,MH1;MH2;MHZ;SHZ,1974-325,0,MH1;MH2;MHZ;SHZ,,1
levent-08756,natural_impact,1974-11-21T21:44:00,S16,MH1;MH2,1974-325,0,MH1;MH2,,1
levent-08773,natural_impact,1974-11-27T15:13:00,S12,MH1;MH2;MHZ,1974-331,0,,MH1;MH2;MHZ,0
levent-08773,natural_impact,1974-11-27T15:13:00,S14,MH1;MH2,1974-331,0,MH1;MH2,,1
levent-08773,natural_impact,1974-11-27T15:13:00,S15,MH1;MH2,1974-331,0,MH1;MH2,,1
levent-08773,natural_impact,1974-11-27T15:13:00,S16,MH1;MH2;MHZ,1974-331,0,MH1;MH2;MHZ,,1
levent-08778,deep_moonquake_assigned,1974-11-30T16:23:00,S12,MH1;MH2;MHZ,1974-334,0,,MH1;MH2;MHZ,0
levent-08778,deep_moonquake_assigned,1974-11-30T16:23:00,S14,MH1;MH2,1974-334,0,MH1;MH2,,1
levent-08778,deep_moonquake_assigned,1974-11-30T16:23:00,S15,MH1;MH2;MHZ,1974-334,0,MH1;MH2;MHZ,,1
levent-08778,deep_moonquake_assigned,1974-11-30T16:23:00,S16,MH1;MH2;MHZ,1974-334,0,MH1;MH2;MHZ,,1
levent-08789,deep_moonquake_assigned,1974-12-07T14:26:00,S16,MH1;MH2,1974-341,0,MH1;MH2,,1
